Year,Month,Rainfall_mm,Temperature_C,Water_Consumption_MLD,Reservoir_Level_MCM,Population,Water_Availability_MLD,Scarcity_Level
2019,3,11.6,29.8,535.86,115.74,3637616,187.15,High
2019,3,25.9,30.4,431.0,204.31,2683838,430.19,Medium
2019,3,140.5,29.2,317.02,311.81,2156019,836.43,Low
2019,3,12.0,27.7,188.21,172.36,1646838,422.61,Low
2019,4,37.6,32.5,156.23,270.42,1020010,715.53,Low
2019,4,10.5,31.4,298.5,215.6,2299782,554.46,Low
2019,4,10.7,30.7,669.05,175.32,4275707,286.09,High
2019,4,35.8,34.9,154.51,151.01,1173944,450.02,Low
2019,4,46.8,31.0,362.85,231.17,2699065,571.0,Low
2019,4,24.2,30.6,183.55,217.91,1372657,575.41,Low
2019,4,85.5,32.7,622.36,176.71,3673786,320.56,High
2019,4,112.6,31.2,591.94,184.05,3548038,344.82,High
2019,4,35.8,33.4,669.98,172.89,5144326,308.43,High
2019,4,13.4,30.2,690.35,124.24,5148665,103.11,High
2019,4,35.2,30.4,440.18,167.15,2798279,371.49,Medium
2019,4,19.5,32.5,507.61,206.49,3746552,465.09,Medium
2019,4,80.4,34.1,257.3,212.51,1841925,610.39,Low
2019,4,116.6,33.8,550.71,241.5,3522688,563.1,Medium
2019,4,62.4,31.2,282.96,153.41,2068180,369.69,Low
2019,4,22.1,33.1,632.28,148.43,3921261,175.52,High
2019,4,96.6,34.4,625.86,185.83,3960320,360.68,High
2019,4,50.2,28.6,126.41,181.55,962905,483.6,Low
2019,4,53.0,32.3,335.13,127.26,2211158,255.84,High
2019,4,25.2,30.3,850.6,162.6,4918667,178.48,High
2019,5,67.9,34.8,840.53,141.74,5199629,141.86,High
2019,5,9.4,34.0,134.85,240.56,1097676,656.04,Low
2019,5,104.8,32.1,441.89,196.1,3160538,413.71,Medium
2019,5,16.6,33.5,484.98,178.59,3064556,307.13,High
2019,5,46.2,33.6,453.73,225.55,2979073,483.98,Medium
2019,5,15.0,31.5,136.54,208.14,1089379,565.38,Low
2019,5,25.6,33.9,659.76,199.12,4269139,344.64,High
2019,5,125.0,35.9,557.95,196.77,3255146,465.46,Medium
2019,5,45.5,31.5,543.71,196.32,4843733,411.43,High
2019,5,114.5,31.9,254.53,306.35,2229834,852.41,Low
2019,5,27.1,31.1,338.31,215.11,2024941,493.17,Low
2019,5,84.9,33.4,722.78,167.71,4767488,319.57,High
2019,5,18.3,32.3,324.08,157.35,2357675,418.46,Low
2019,5,148.8,36.4,315.18,272.76,1850116,767.64,Low
2019,5,71.6,36.0,343.3,262.93,1967988,653.48,Low
2019,5,64.1,32.3,200.43,206.82,1369767,538.32,Low
2019,6,112.5,33.7,530.82,208.53,3412191,475.44,Medium
2019,6,98.6,32.9,407.75,210.31,2966050,457.82,Medium
2019,6,86.2,34.8,409.66,208.3,2966657,461.16,Medium
2019,6,41.8,33.4,575.31,159.54,4037467,249.09,High
2019,6,213.1,32.9,316.29,247.15,2456275,743.24,Low
2019,6,103.4,31.1,108.26,182.74,1047273,489.33,Low
2019,6,201.1,34.5,774.21,200.07,4970215,351.81,High
2019,6,80.0,30.1,216.19,268.56,1248405,746.24,Low
2019,6,33.1,30.9,228.32,197.94,1761476,503.46,Low
2019,6,126.1,30.2,406.53,271.66,2597585,677.76,Low
2019,6,165.8,31.8,366.66,276.3,2753915,692.49,Low
2019,6,303.0,32.2,574.74,260.76,4630730,605.06,Medium
2019,6,96.1,33.7,182.68,259.56,1361997,725.1,Low
2019,6,41.7,35.9,366.57,157.32,2861699,333.47,Medium
2019,6,198.3,34.8,226.6,209.1,1329779,594.62,Low
2019,6,103.0,30.7,239.22,197.08,1659686,548.43,Low
2019,6,236.8,30.7,186.77,247.75,1585954,753.94,Low
2019,6,116.8,31.0,543.55,190.19,3506056,454.46,Medium
2019,7,46.1,31.9,229.64,213.87,2178759,594.68,Low
2019,7,118.7,29.3,307.24,260.27,2570684,631.41,Low
2019,7,59.8,30.8,661.8,239.17,4200291,437.12,High
2019,7,133.4,30.0,684.07,252.78,5255205,510.81,High
2019,7,39.7,28.4,271.77,188.24,1864224,424.34,Low
2019,7,122.5,33.2,435.73,185.85,3795631,332.03,High
2019,7,54.4,33.1,475.65,196.73,3028273,474.44,Medium
2019,7,174.7,29.7,461.73,250.14,3597820,580.25,Low
2019,7,155.7,31.0,252.11,259.39,1590976,745.71,Low
2019,7,125.1,28.3,709.59,249.09,4419075,564.94,High
2019,7,35.3,34.1,375.64,182.18,2799476,361.05,Medium
2019,7,453.8,29.5,585.27,309.17,4384304,838.88,Low
2019,8,225.9,28.7,608.08,242.4,4552433,583.49,Medium
2019,8,54.2,27.4,523.73,168.68,3735012,309.26,High
2019,8,74.8,28.4,451.44,178.52,3284797,381.95,Medium
2019,8,130.0,30.1,241.59,279.37,2047234,744.14,Low
2019,8,197.6,28.9,892.12,283.52,5232808,552.06,High
2019,8,104.4,32.2,742.69,189.52,4913229,306.48,High
2019,8,240.7,26.9,553.23,282.82,3840260,780.25,Low
2019,8,45.8,32.5,241.14,218.08,1544389,559.19,Low
2019,8,176.9,30.4,413.9,218.72,2935379,505.36,Low
2019,8,118.1,28.3,369.14,204.91,2568996,503.85,Low
2019,8,124.5,28.9,395.6,193.76,2558881,424.74,Medium
2019,8,59.6,32.5,227.53,199.67,1409167,550.77,Low
2019,8,105.7,31.8,516.84,256.12,3434795,651.99,Low
2019,8,73.1,32.5,577.7,205.67,3645106,428.39,High
2019,9,196.0,27.2,704.4,172.14,4727406,362.18,High
2019,9,92.2,26.8,200.84,203.26,1418522,538.46,Low
2019,9,65.6,29.1,160.09,207.77,1267082,599.28,Low
2019,9,59.9,26.3,212.75,215.2,2076125,574.03,Low
2019,9,25.2,27.8,239.32,198.16,1630907,529.74,Low
2019,9,31.4,29.8,417.8,191.81,3312008,480.88,Medium
2019,9,135.6,26.8,396.88,219.57,3273946,556.23,Low
2019,9,120.2,25.0,498.66,221.39,4295921,488.43,Medium
2019,9,338.5,26.2,202.02,381.19,1503075,1145.23,Low
2019,9,180.2,27.9,467.72,254.33,4586302,660.01,Low
2019,9,81.1,27.7,731.94,174.54,4595666,237.42,High
2019,9,200.2,29.7,198.51,284.6,1381978,839.49,Low
2019,9,86.0,30.2,508.58,188.98,4324491,425.11,Medium
2019,9,96.2,26.3,569.96,160.35,4854123,273.59,High
2019,9,132.6,30.0,411.81,248.01,3095109,664.42,Low
2019,9,22.3,28.1,426.46,252.04,3287699,576.26,Low
2019,10,121.6,26.6,585.99,208.96,4232662,405.81,High
2019,10,44.7,28.3,520.01,198.26,4062401,416.68,Medium
2019,10,124.7,27.6,369.67,161.21,3544160,344.88,Medium
2019,10,37.1,33.3,268.56,274.41,1814093,774.89,Low
2019,10,40.1,26.9,120.58,241.31,999429,708.04,Low
2019,10,6.7,26.8,642.25,204.87,3716794,306.95,High
2019,10,82.0,28.3,491.26,236.64,3618332,507.19,Medium
2019,10,34.0,26.1,550.07,177.04,4515789,347.34,High
2019,10,37.3,28.4,283.91,221.27,2134961,570.86,Low
2019,10,30.7,29.6,493.02,208.82,4766258,423.11,Medium
2019,10,28.1,26.4,638.21,165.74,3696246,299.57,High
2019,10,16.8,27.1,254.72,185.89,2072628,424.81,Low
2019,10,59.9,26.9,546.3,150.1,3265270,276.78,High
2019,11,9.3,23.3,277.86,130.94,2022749,305.0,Medium
2019,11,188.1,29.3,163.87,285.33,1037798,852.01,Low
2019,11,21.5,25.7,160.43,177.95,1262269,479.35,Low
2019,11,58.9,25.0,270.1,169.07,2080821,419.16,Low
2019,11,6.8,27.4,182.24,218.35,1423784,589.55,Low
2019,11,8.6,28.7,396.65,177.87,3793724,397.51,Medium
2019,11,91.7,27.2,250.11,222.45,1736494,597.93,Low
2019,11,30.8,26.3,290.18,209.96,2139646,459.52,Low
2019,11,46.8,24.8,570.24,123.65,5048632,176.29,High
2019,11,25.8,30.0,720.88,199.23,4983892,278.81,High
2019,11,74.7,25.8,284.2,178.79,2369843,454.89,Low
2019,12,10.9,26.2,590.38,170.98,4945302,272.2,High
2019,12,42.9,24.7,164.12,199.66,1529283,563.13,Low
2019,12,42.2,27.6,479.12,201.8,3296614,398.52,Medium
2019,12,42.6,25.9,480.95,156.9,3690764,337.45,High
2019,12,35.3,24.6,709.09,197.72,4892163,316.67,High
2019,12,87.5,27.4,646.52,155.43,3825328,247.6,High
2019,12,27.8,23.3,252.44,180.5,1467518,477.61,Low
2019,12,15.0,24.2,274.91,199.57,2345804,518.03,Low
2019,12,81.9,25.0,240.03,229.94,2080075,678.97,Low
2019,12,13.1,26.9,464.08,195.09,3145260,326.73,High
2019,12,32.5,24.7,291.92,151.67,2230901,355.28,Low
2020,1,82.5,25.8,441.8,167.86,4107248,371.77,Medium
2020,1,3.9,25.8,591.88,126.79,4543732,195.38,High
2020,1,13.3,24.0,633.94,156.09,4675065,337.06,High
2020,1,12.0,21.2,500.94,180.85,4199445,378.52,High
2020,1,35.0,26.1,454.88,163.78,4254351,333.65,High
2020,1,81.8,30.7,286.73,193.32,1741275,475.7,Low
2020,1,11.8,26.2,682.2,183.53,4051204,286.04,High
2020,1,102.9,28.1,633.7,267.78,3901810,597.61,Medium
2020,1,75.1,26.4,522.95,216.44,4818460,501.07,Medium
2020,1,94.8,23.8,314.7,166.23,2556812,458.02,Low
2020,1,35.0,28.4,235.81,179.41,1667090,451.77,Low
2020,1,50.3,28.2,721.15,186.13,4840229,297.45,High
2020,1,16.6,27.5,588.68,153.08,3653972,254.33,High
2020,1,15.7,29.8,735.32,145.65,4274805,164.69,High
2020,1,63.9,26.2,660.36,146.83,4587516,269.24,High
2020,1,28.9,26.3,492.04,146.76,4594769,216.25,High
2020,1,92.4,28.2,596.06,172.4,4145788,315.85,High
2020,1,44.1,29.4,562.44,196.8,3702198,431.42,High
2020,1,16.5,26.3,503.02,164.82,3399009,374.61,High
2020,2,25.4,28.6,534.31,188.19,5096139,354.08,High
2020,2,55.9,28.1,353.41,217.41,2728698,518.81,Low
2020,2,134.6,30.5,602.02,210.55,5021347,477.41,High
2020,2,44.8,27.6,479.04,163.33,3244974,300.27,High
2020,2,8.7,28.9,471.88,201.21,3168390,421.67,Medium
2020,2,12.9,29.4,333.62,143.14,2072677,304.88,Medium
2020,2,26.1,28.7,205.16,195.93,1457404,408.29,Low
2020,2,35.2,31.7,712.35,144.69,4851065,210.81,High
2020,2,19.1,28.6,314.26,146.2,2568789,283.16,Medium
2020,2,35.4,28.4,586.04,207.1,5005366,419.8,High
2020,2,35.4,28.2,593.6,176.67,4906477,374.23,High
2020,3,25.9,28.8,740.13,136.51,4281703,170.73,High
2020,3,57.6,31.4,748.33,118.36,5066975,80.66,High
2020,3,27.0,29.7,480.44,158.84,2584526,271.49,High
2020,3,93.3,29.9,310.56,220.52,2052414,524.73,Low
2020,3,26.0,30.3,186.27,177.01,1048367,439.84,Low
2020,3,39.5,29.7,253.31,252.48,2129128,641.02,Low
2020,3,44.7,32.4,545.59,180.74,3194424,364.5,High
2020,3,26.7,30.8,134.54,180.4,1046077,481.44,Low
2020,3,23.8,28.5,256.96,242.5,1666557,579.21,Low
2020,3,108.8,29.7,390.97,188.07,2468624,432.1,Medium
2020,3,25.0,28.2,775.11,116.16,5224287,81.05,High
2020,3,17.2,32.4,487.57,133.96,3564720,210.51,High
2020,3,43.0,26.8,834.98,214.16,5023716,290.02,High
2020,3,18.3,30.8,198.52,186.44,1557842,541.07,Low
2020,3,38.4,25.8,592.98,157.43,4679637,284.83,High
2020,3,78.0,30.4,372.34,266.67,2399047,691.34,Low
2020,4,44.8,33.0,424.46,156.86,2977907,297.13,High
2020,4,59.2,31.5,352.76,238.62,2398728,522.7,Low
2020,4,25.6,29.7,312.48,227.5,2135381,555.96,Low
2020,4,18.0,35.8,357.57,154.23,2721807,310.88,Medium
2020,4,21.5,31.0,773.65,212.21,4445521,347.25,High
2020,4,85.3,31.1,462.7,227.73,3736589,522.81,Medium
2020,4,72.1,31.2,443.5,276.02,2858867,714.56,Low
2020,4,59.6,32.3,283.9,235.55,2730215,573.32,Low
2020,4,48.1,30.6,569.25,253.81,3749706,539.7,Medium
2020,4,46.1,33.5,684.13,155.69,3875348,257.1,High
2020,4,106.9,29.7,588.29,219.4,4523238,468.3,High
2020,4,39.7,34.2,173.4,194.54,1246565,452.06,Low
2020,4,31.9,30.2,666.91,151.38,4940773,219.57,High
2020,4,74.6,32.6,920.63,156.45,5252568,158.32,High
2020,4,94.6,31.2,755.38,182.68,5338682,267.39,High
2020,4,9.9,29.6,665.88,161.89,4620634,200.78,High
2020,4,37.3,31.1,394.05,221.96,3043913,578.38,Low
2020,5,80.4,33.2,598.47,210.19,3161813,394.22,High
2020,5,58.5,30.9,137.18,196.44,1195079,537.07,Low
2020,5,28.4,33.5,347.1,144.58,1873260,322.12,Medium
2020,5,56.0,30.2,127.29,215.67,930326,607.55,Low
2020,5,66.3,33.8,477.08,200.79,2752436,456.05,Medium
2020,5,44.9,30.9,172.58,205.96,1048315,522.37,Low
2020,5,25.1,34.5,809.35,140.94,4822170,126.38,High
2020,5,35.0,35.3,491.02,191.67,3041383,422.22,Medium
2020,5,56.4,35.8,525.6,232.69,3130702,597.32,Medium
2020,5,26.7,32.2,472.8,209.81,3818736,486.15,Medium
2020,5,38.0,33.6,424.39,141.53,2994803,288.9,High
2020,5,66.0,33.1,783.16,192.65,5021643,339.6,High
2020,5,17.2,31.5,440.45,118.14,3689051,191.3,High
2020,5,73.4,35.8,427.98,199.42,3354107,457.05,Medium
2020,5,191.0,33.7,310.38,234.2,2252870,598.19,Low
2020,5,60.6,30.2,213.18,240.25,1202459,601.68,Low
2020,5,34.6,33.0,588.67,224.65,4327423,387.36,High
2020,5,29.2,33.5,479.21,176.07,3405432,329.68,High
2020,5,58.6,36.1,565.05,196.81,3516655,372.94,High
2020,5,22.8,37.4,259.9,162.13,1550372,396.59,Low
2020,5,23.1,33.7,673.59,155.24,4877862,199.29,High
2020,5,77.5,31.8,459.89,191.51,3531931,417.2,Medium
2020,5,24.9,31.8,176.62,204.09,1407375,512.66,Low
2020,6,59.2,32.6,311.52,209.53,2083435,490.26,Low
2020,6,116.9,30.0,729.92,274.46,4937621,545.36,High
2020,6,188.7,29.4,749.8,215.52,5309527,346.35,High
2020,6,145.5,32.5,304.07,280.51,1943912,723.0,Low
2020,6,63.1,31.5,424.31,201.85,3453309,446.71,Medium
2020,6,306.6,28.9,529.02,299.1,3649252,781.98,Low
2020,6,66.3,33.2,220.07,248.41,1362841,680.09,Low
2020,6,106.9,33.0,625.81,258.6,4282890,541.89,Medium
2020,6,15.8,33.5,245.5,230.61,1464302,595.41,Low
2020,6,110.1,33.5,425.19,223.26,3884123,522.57,Low
2020,6,99.5,28.6,333.51,216.93,2532894,527.07,Low
2020,6,75.9,36.7,459.51,198.79,2689606,487.46,Medium
2020,6,127.7,28.5,295.28,267.46,1745252,676.49,Low
2020,6,267.8,33.5,777.52,260.54,4604605,540.77,High
2020,7,71.4,32.6,558.85,172.58,4151148,346.9,High
2020,7,127.5,30.0,566.18,144.27,3510442,265.24,High
2020,7,97.5,34.7,214.25,264.99,1484336,772.63,Low
2020,7,50.2,33.4,429.91,215.01,3556070,555.05,Low
2020,7,188.1,33.8,398.64,238.9,2525939,669.25,Low
2020,7,232.3,30.5,392.57,284.4,2938733,706.6,Low
2020,7,124.1,31.0,471.66,123.15,2594776,290.81,High
2020,7,88.4,30.6,630.75,195.24,4162684,376.39,High
2020,7,103.3,33.4,617.9,214.86,3651101,413.75,High
2020,7,186.0,29.6,441.36,268.95,2942827,678.97,Low
2020,7,291.3,31.5,283.15,275.62,1901461,817.01,Low
2020,7,38.8,33.0,479.43,193.47,3572038,534.14,Medium
2020,7,63.4,31.0,629.9,212.41,4666168,427.92,High
2020,7,50.6,31.6,325.98,206.78,2342678,486.04,Low
2020,7,233.7,30.8,276.73,313.13,2014926,907.34,Low
2020,7,136.2,31.9,159.41,247.55,1342249,679.66,Low
2020,7,102.7,34.1,224.62,239.73,1416174,691.36,Low
2020,8,30.0,29.8,250.91,211.65,1765341,486.96,Low
2020,8,203.5,29.5,207.87,306.1,1550342,871.48,Low
2020,8,106.9,30.9,467.47,230.24,3494101,513.91,Medium
2020,8,95.2,28.8,734.67,189.08,5082365,296.85,High
2020,8,208.8,27.8,297.12,279.91,2546064,796.72,Low
2020,8,110.5,28.6,623.59,243.9,4112678,584.88,Medium
2020,8,45.1,27.7,317.02,210.67,2105530,521.71,Low
2020,8,45.7,31.3,282.32,175.96,2412888,494.34,Low
2020,8,25.6,30.7,318.16,154.26,2209442,343.63,Medium
2020,8,244.9,29.4,741.64,252.32,4722571,542.09,High
2020,8,241.4,29.9,761.88,304.0,5130834,661.67,Medium
2020,8,190.7,31.2,414.13,277.25,3756371,723.97,Low
2020,8,48.9,28.6,229.19,246.25,1851678,657.02,Low
2020,8,200.5,26.3,176.57,288.0,1350895,856.51,Low
2020,9,53.8,25.7,312.17,223.42,2110814,561.99,Low
2020,9,106.8,28.2,146.74,257.2,931274,732.7,Low
2020,9,136.6,27.7,184.15,266.37,1498559,760.02,Low
2020,9,356.1,31.1,230.68,317.58,1327159,921.41,Low
2020,9,207.8,26.5,222.15,287.48,1763260,865.73,Low
2020,9,57.1,29.4,283.72,228.4,2089939,561.81,Low
2020,9,19.4,30.1,706.66,145.87,4933471,194.38,High
2020,9,55.5,26.3,373.37,163.03,3373162,321.96,Medium
2020,9,226.6,26.7,247.3,303.22,2414891,903.53,Low
2020,9,31.5,26.3,175.86,268.94,1397900,719.28,Low
2020,9,123.3,28.3,541.8,236.36,3850343,521.63,Medium
2020,9,141.7,27.3,535.54,193.27,3175039,448.78,Medium
2020,10,14.1,28.0,473.5,138.16,3272506,204.31,High
2020,10,30.5,27.3,798.12,185.72,5121296,214.85,High
2020,10,52.2,27.1,547.68,154.03,4460543,303.78,High
2020,10,68.2,29.6,567.87,214.09,3505954,479.93,Medium
2020,10,21.5,26.6,329.36,177.75,2627737,425.65,Low
2020,10,51.7,25.7,159.52,183.28,1298475,465.57,Low
2020,10,95.4,28.3,293.8,196.08,2371805,521.21,Low
2020,10,137.8,27.8,142.2,253.73,1107315,657.19,Low
2020,10,72.6,27.3,478.4,223.82,3514548,496.16,Medium
2020,10,103.0,26.3,581.11,188.29,4388438,454.12,High
2020,10,15.2,27.9,398.85,208.97,2914424,454.45,Medium
2020,10,43.4,27.4,153.36,252.79,1010334,714.53,Low
2020,11,51.6,27.4,840.57,149.4,4981911,198.11,High
2020,11,59.5,29.5,464.25,241.11,3358756,576.74,Low
2020,11,79.0,26.2,283.4,201.36,1869837,516.96,Low
2020,11,18.5,26.4,600.9,237.95,3969418,452.07,High
2020,11,63.9,27.1,487.52,195.75,3563636,403.37,Medium
2020,11,52.5,28.6,708.64,225.35,4899453,445.38,High
2020,11,28.3,29.4,144.94,249.33,1048102,689.54,Low
2020,11,28.8,26.7,231.02,236.83,1727196,630.75,Low
2020,11,26.4,25.3,212.1,226.5,1791676,575.15,Low
2020,11,19.8,27.9,368.74,199.25,2527890,425.98,Medium
2020,11,38.1,25.9,344.04,204.49,2781543,520.23,Low
2020,11,34.4,29.3,398.82,257.23,3594330,600.75,Low
2020,11,49.0,26.4,234.48,199.44,1633903,527.57,Low
2020,11,90.7,25.1,647.5,211.02,4906566,414.76,High
2020,12,21.3,24.5,468.26,184.97,3098512,396.77,Medium
2020,12,44.7,21.2,590.07,163.61,5062491,324.74,High
2020,12,29.6,24.1,521.35,146.22,4439527,259.61,High
2020,12,51.7,25.0,407.07,216.32,3220930,463.88,Medium
2020,12,10.6,26.7,528.48,103.5,4008164,129.6,High
2020,12,62.8,26.4,159.89,178.96,1137293,404.84,Low
2020,12,61.7,30.1,504.95,231.48,3694659,510.5,Medium
2020,12,24.3,24.1,324.68,133.14,2323872,284.62,Medium
2020,12,106.1,23.0,280.64,225.57,2416710,604.96,Low
2020,12,31.6,22.6,418.91,190.91,4482916,390.93,Medium
2020,12,61.2,24.0,445.16,173.69,4233382,414.91,Medium
2020,12,25.3,24.0,123.08,182.14,1042070,538.95,Low
2020,12,42.6,25.1,275.12,213.19,2275382,623.58,Low
2020,12,144.2,26.6,395.68,251.16,2743894,612.5,Low
2020,12,57.2,24.0,97.6,270.05,1009844,755.14,Low
2020,12,19.4,28.9,475.6,122.54,3296773,194.11,High
2021,1,51.6,26.4,777.26,196.31,5215784,317.24,High
2021,1,48.5,30.6,311.46,241.66,2624100,594.81,Low
2021,1,14.5,25.2,240.9,228.01,2227130,577.17,Low
2021,1,56.7,24.1,285.4,204.02,2133164,439.67,Low
2021,1,31.3,23.6,160.12,164.21,1027059,420.82,Low
2021,1,77.5,27.5,591.49,165.57,4390404,304.85,High
2021,1,39.0,23.6,297.57,240.71,2192685,635.0,Low
2021,1,61.4,27.8,318.34,197.15,2631461,459.73,Low
2021,1,29.9,26.3,272.28,180.33,2772142,442.29,Low
2021,1,43.1,28.0,765.47,187.83,4815903,298.23,High
2021,1,97.3,29.0,373.48,185.8,3004042,490.95,Low
2021,1,55.6,25.9,637.86,167.4,4958432,278.38,High
2021,1,73.1,25.9,332.63,179.99,2296108,402.41,Low
2021,1,44.1,26.6,245.46,183.46,1787537,467.79,Low
2021,1,14.2,26.6,532.44,161.44,3786372,297.75,High
2021,2,61.0,30.5,563.17,189.26,4604257,382.23,High
2021,2,5.0,26.9,459.53,170.92,3884375,393.44,Medium
2021,2,41.7,28.3,542.16,151.92,4504571,328.18,High
2021,2,43.5,32.0,501.73,270.25,3694036,607.62,Low
2021,2,57.3,28.5,760.78,173.56,4596288,149.09,High
2021,2,52.2,26.9,865.92,158.4,4946300,192.36,High
2021,2,21.9,26.8,159.8,175.6,1215698,479.02,Low
2021,2,203.4,25.5,492.49,237.49,4954453,613.03,Low
2021,2,7.0,27.5,213.63,232.28,1800445,567.61,Low
2021,2,56.5,25.6,852.1,130.9,5462907,94.08,High
2021,2,35.6,26.1,628.26,200.77,4065564,408.56,High
2021,2,27.6,29.5,613.71,199.55,3655437,374.77,High
2021,2,87.5,26.5,364.84,236.54,2090025,550.88,Low
2021,2,7.5,27.7,290.4,171.02,2191783,303.79,Medium
2021,2,8.8,26.6,251.25,153.2,1756408,335.91,Low
2021,3,32.0,30.1,413.23,225.93,3030311,444.2,Medium
2021,3,58.4,25.6,625.28,160.99,3809490,302.62,High
2021,3,19.5,26.6,211.86,156.22,1971442,394.38,Low
2021,3,90.4,29.4,512.65,241.89,2931997,519.03,Medium
2021,3,6.2,30.4,485.72,154.4,3397149,282.44,High
2021,3,124.3,28.8,450.56,221.55,3835894,531.45,Medium
2021,3,6.4,28.1,304.63,184.6,2078545,439.55,Low
2021,3,111.2,29.7,374.87,178.54,2900806,406.11,Medium
2021,4,100.4,30.2,587.8,171.91,3933276,366.04,High
2021,4,25.4,31.7,870.47,194.5,5057139,299.89,High
2021,4,95.6,32.3,328.31,201.73,2134694,459.39,Low
2021,4,60.1,32.1,710.2,204.19,4818593,354.26,High
2021,4,15.0,34.6,244.41,222.3,1376554,531.23,Low
2021,4,107.0,33.4,243.96,188.47,1567298,500.19,Low
2021,4,67.5,34.3,323.49,254.58,2113822,687.38,Low
2021,4,56.2,31.0,102.55,221.56,1020666,583.12,Low
2021,4,76.6,31.9,529.09,217.1,3321602,491.36,Medium
2021,4,54.1,32.3,806.32,153.06,5524322,164.3,High
2021,4,38.8,31.4,238.52,181.72,1864014,479.91,Low
2021,4,76.5,32.5,175.75,200.93,1358686,573.53,Low
2021,4,16.9,36.5,494.49,175.13,3712670,381.86,High
2021,5,18.5,32.0,179.61,231.07,1170556,621.36,Low
2021,5,41.1,34.8,419.78,155.3,2808246,325.06,High
2021,5,33.4,35.5,275.12,155.19,1742972,344.32,Low
2021,5,80.6,31.8,500.88,170.92,3311031,397.18,High
2021,5,84.9,32.2,277.48,200.31,1806301,570.13,Low
2021,5,30.9,31.2,173.47,173.51,1595982,460.8,Low
2021,5,88.3,35.0,395.26,207.96,2615981,440.02,Medium
2021,5,101.5,33.5,172.34,237.68,1197127,677.37,Low
2021,5,22.0,34.5,929.97,159.76,5556104,181.47,High
2021,5,36.9,34.7,646.8,184.98,4200839,346.32,High
2021,5,32.9,33.8,335.95,176.99,2288732,401.51,Medium
2021,5,10.8,33.2,478.27,163.04,3689638,320.7,High
2021,5,32.7,30.8,636.79,139.06,4419090,179.25,High
2021,5,78.3,31.8,187.98,212.2,1884445,547.93,Low
2021,5,103.4,34.0,675.58,180.1,4968286,279.51,High
2021,5,28.7,34.2,839.61,125.25,5006106,123.91,High
2021,5,36.1,33.9,242.5,196.27,1408193,473.42,Low
2021,5,39.4,37.6,622.24,146.89,4384260,228.13,High
2021,5,71.9,33.8,596.58,226.45,4012945,480.98,Medium
2021,6,194.6,30.6,217.11,299.76,1530288,836.12,Low
2021,6,145.2,31.4,356.02,187.85,2685023,477.5,Low
2021,6,60.0,33.5,310.32,244.15,2093494,567.11,Low
2021,6,10.8,30.0,314.18,215.62,2256793,510.9,Low
2021,6,104.9,35.7,651.54,156.25,3777088,259.49,High
2021,6,273.0,32.2,143.41,337.89,1063815,1016.51,Low
2021,6,77.2,32.1,281.46,220.53,1797281,568.83,Low
2021,6,331.5,30.6,607.22,277.96,4354260,673.4,Medium
2021,6,111.5,31.9,515.89,163.99,4221448,396.27,High
2021,6,110.7,32.4,341.21,236.79,2501851,619.03,Low
2021,6,260.6,31.7,598.57,280.12,4012326,725.52,Low
2021,6,25.3,30.3,670.98,196.31,5202829,358.63,High
2021,6,156.8,30.4,211.74,263.47,1272693,756.53,Low
2021,6,68.5,33.0,134.9,249.04,1115551,685.4,Low
2021,6,91.0,33.1,222.41,234.96,1482977,631.4,Low
2021,7,110.7,29.3,492.02,262.44,3331002,620.57,Low
2021,7,184.1,31.7,237.5,263.08,2193849,674.24,Low
2021,7,135.6,29.9,299.69,244.7,2067722,674.06,Low
2021,7,300.7,33.3,202.37,310.55,1456531,950.04,Low
2021,7,83.1,31.6,790.11,189.81,4877774,274.3,High
2021,7,69.6,32.6,765.29,201.0,4514129,314.57,High
2021,7,406.6,29.4,138.42,325.78,1017182,991.19,Low
2021,7,52.5,30.1,706.33,229.41,4584158,467.41,High
2021,7,73.4,29.5,464.98,197.83,3154530,445.89,Medium
2021,7,154.0,28.6,397.02,315.75,2908040,818.18,Low
2021,7,136.5,30.6,195.9,211.78,1194135,501.12,Low
2021,7,16.7,34.5,798.58,110.86,4898588,50.0,High
2021,7,30.3,31.7,454.73,230.55,2805084,520.85,Medium
2021,7,265.3,34.3,728.59,230.19,4723214,537.15,High
2021,7,121.8,30.6,748.85,204.43,5390556,367.85,High
2021,7,53.6,31.5,683.9,108.64,4515791,112.38,High
2021,7,206.3,31.4,475.72,330.19,3496426,865.12,Low
2021,7,304.3,29.3,458.21,362.95,3190990,1080.93,Low
2021,7,100.9,30.5,655.7,202.04,5036311,368.53,High
2021,7,19.3,29.2,501.97,143.71,3191820,229.69,High
2021,8,233.6,29.0,718.0,191.03,5326322,384.79,High
2021,8,382.9,26.9,830.79,266.92,5460411,588.03,High
2021,8,144.0,28.5,477.42,231.48,3492740,561.36,Medium
2021,8,87.6,28.7,421.03,252.6,2789847,613.45,Low
2021,8,165.0,30.8,908.26,205.09,5323688,328.79,High
2021,8,171.1,32.7,304.22,211.3,2621048,548.17,Low
2021,8,78.9,28.4,273.94,208.81,1709731,537.23,Low
2021,8,44.6,31.0,566.29,221.93,4062934,437.29,High
2021,8,159.8,30.0,483.13,261.21,4597516,687.61,Low
2021,8,185.7,30.0,623.1,248.3,4848558,510.97,Medium
2021,8,143.4,27.4,253.94,231.44,2051522,637.97,Low
2021,9,23.1,29.5,664.17,136.82,5165318,166.83,High
